"protein_id","Apical_Buds_0h_R2","Apical_Buds_0h_R3","Apical_Buds_2h_R1","Apical_Buds_2h_R2","Apical_Buds_2h_R4","Axillary_Buds_0h_R1","Axillary_Buds_0h_R2","Axillary_Buds_0h_R3","Axillary_Buds_2h_R1","Axillary_Buds_2h_R2","Axillary_Buds_2h_R3"
"A0A9D4XPT2;A0A9D4XRE3",9.66372871822431,8.62901005774923,11.1560250055929,10.7138928996217,10.7449636874345,20.2194764295002,19.9049410414483,19.6292770580719,9.77740628349637,9.77740628349637,10.2934892988324
"A0A9D4XPX9",8.93073733756289,NA,10.4875126493697,10.2842457498297,10.0092555740396,19.1412505444568,18.9571374805435,19.1162326376224,9.0484810850813,9.0484810850813,9.39468244383347
"A0A9D4XQH6",12.7437859135503,11.1682451076902,13.4264843590215,13.2839008983447,13.7411238713314,22.2963261733646,22.1387670790458,22.1795345348202,10.9007484069019,10.9007484069019,11.9450989199038
"A0A9D4XQI1",9.81592580750563,8.31576898933924,11.0619225289611,10.3869243493607,10.9555167461991,20.3987072503848,20.7502593782921,20.6346098750203,10.5189561379653,10.5189561379653,10.1018371570509
"A0A9D4XQJ6",10.3097577249091,9.50961441263469,11.3991062329337,10.976617319546,11.4223898032724,21.6129886561579,21.8187605645854,21.7370257128564,9.5340513365288,9.5340513365288,9.8315549164745
"A0A9D4XQJ9",11.0808175276083,10.4522412404308,12.6467836918378,11.9417812422785,11.7915699121269,20.6609081553676,20.1822634014696,20.2166156195384,9.82017896241519,9.82017896241519,9.84862294042934
"A0A9D4XQP2",11.5949341425555,11.1790830180329,13.1399990504017,12.4376866323347,12.9261007082609,22.5140657869622,22.1128283990348,22.0503339377607,11.2353118284968,11.2353118284968,12.2335755707725
"A0A9D4XQS8",11.1892283997174,9.18161996679586,11.6265008741649,10.9024055087725,11.2885300182016,20.236543654653,20.0803415507883,20.274664084286,10.5084401484795,10.5084401484795,10.8716690268931
"A0A9D4XQV9",11.5148488249037,10.6541312732885,12.7861152079749,12.0190131485393,12.6530691438137,21.2222540433399,20.7248054571933,20.9455644260681,9.74903428041843,9.74903428041843,9.71988065347403
"A0A9D4XR13",9.89533176201795,9.26536780857828,11.1199769937115,10.4698080936789,10.83089636696,20.6830199499588,20.2860889938612,20.4042844842105,8.61200728129399,8.61200728129399,8.52590394106251
"A0A9D4XR52",9.66766332386447,9.31607719251562,11.2058669157642,10.2640728367319,11.4265694447325,19.8930512182952,20.0188464450724,20.1148556303194,10.3880087058491,10.3880087058491,10.0731662572364
"A0A9D4XR82",10.8716416583172,10.0331236776826,11.949494471945,11.4100076077088,12.3005337278025,22.0750518576901,21.7967180554515,21.9038693495391,11.5318391847131,11.5318391847131,11.487008921327
"A0A9D4XR93;A0A9D5AVN3;A0A9D5AYT5",10.6355647883961,9.08191818421077,10.4357593791589,11.131739198356,11.1844514274482,19.1819342786293,18.6306999770025,20.0030606532997,10.5100233552698,10.5100233552698,10.1220785379458
"A0A9D4XRB6;A0A9D4XV79",9.20929492791322,8.7215323521634,10.6804284967854,9.8536293190627,10.2811965119667,19.2727832150015,19.0784547426283,19.0210550575232,9.27595167990818,9.27595167990818,9.47435133160209
"A0A9D4XRC7",10.181275867226,9.34207466799914,11.0033719098326,10.6568467495974,11.360389741999,20.8240295407528,20.6685369625883,20.6747182560786,11.0801102296969,11.0801102296969,11.1168777763155
"A0A9D4XRE0",11.1386731741094,9.65070591410383,12.3882259785175,11.8566514074357,12.075866396664,18.5292475213452,18.3920364576665,18.38180484848,9.89414887859358,9.89414887859358,9.86077658225628
"A0A9D4XRE9",9.58378652815319,8.96640589589817,10.9826922573247,10.6237203440371,10.7305840489976,20.0521997108768,19.7127764691202,19.5008453703475,9.49440925586131,9.49440925586131,8.80881276020668
"A0A9D4XRJ6",10.9673972833643,10.0835759134533,11.8795673237165,11.0618269626439,11.6341921005216,22.4439365879596,22.0640453289538,22.0155642804542,9.80326261640194,9.80326261640194,10.4695285672978
"A0A9D4XRL6",11.7672620500704,10.5078859846562,12.9973217165498,12.3171707025818,12.9299258657802,20.9993993264614,19.4298571467392,21.0786914793949,10.5789101371344,10.5789101371344,10.6672840914862
"A0A9D4XRM0",12.0518719582254,10.9622504590279,13.4300382612055,12.7250844578141,13.2573877298823,23.7140409512102,23.439818562103,23.4008334160998,11.0932576664347,11.0932576664347,11.7288812315746
"A0A9D4XRP6",10.5206186805563,9.9614496943982,12.6336764098923,11.7821791938312,12.2705873404475,20.9804449289502,20.749092726885,21.0091327348445,9.98277942297455,9.98277942297455,10.4573808790725
"A0A9D4XRT1",11.407854153898,10.8173368469448,12.2063229080403,11.708418747976,12.343584130803,21.2638556287819,21.3173215504949,20.5610919043165,9.39016895620018,9.39016895620018,9.6556967784177
"A0A9D4XRU0",10.3739526553702,9.18487534290828,10.9571020415623,10.3331553503106,11.8478403556307,20.9165116343142,20.1902906199872,23.015646444379,10.6777357727098,10.6777357727098,10.9277779620823
"A0A9D4XRZ5;A0A9D5ATQ3",9.89838321235258,8.98997509260005,11.3200025032576,10.5796697298084,11.0384340446439,20.9016627453665,20.7246608526447,20.6568513688767,10.0561033037338,10.0561033037338,9.97871272724261
"A0A9D4XRZ6",10.6948916400003,10.2959087786982,12.4122290735926,11.1921030212697,12.0356138462402,21.1480233000131,21.3964651880942,21.4669752020756,10.8703099704738,10.8703099704738,10.352559552772
"A0A9D4XRZ8",11.4328534301591,10.711451648574,12.9485543763553,12.3513828853482,12.9912964733117,22.2573354038403,22.0070119287642,22.2211625525898,12.1276912135274,12.1276912135274,12.6010562102335
"A0A9D4XS19",10.5367230013999,9.64745842645492,10.6785193081902,NA,10.8098484972159,19.7375679002854,19.8044122318039,20.0288780293824,9.35552425621092,9.35552425621092,9.76136738327828
"A0A9D4XS30;A0A9D4Y9Z0",11.2908873900656,9.42950498102715,12.6944135825309,12.1682199775491,12.7081081137064,24.1519836592746,24.0574593288755,24.2893246480748,11.9126831206383,11.9126831206383,12.123884097201
"A0A9D4XS44;A0A9D5AW33",10.201778059898,9.41347282520774,11.7322052571343,10.9776848323157,10.4851340603149,18.9239976731158,18.1195136340996,19.1929044044713,NA,NA,9.86727873970966
"A0A9D4XS65",11.388929903618,10.7062495173797,13.3997514419118,12.6300648090781,12.6666983429489,22.0687011657154,23.0143454069975,22.9657273453871,10.9488450694451,10.9488450694451,11.3579658841243
"A0A9D4XS71;A0A9D5AZC0",10.1786084633631,8.6011384515217,11.0469129921868,10.2965752457478,10.0591503180485,20.1779532881449,19.386392183675,19.4924999670753,8.79381618539308,8.79381618539308,9.88715622529072
"A0A9D4XS74",10.6987661636973,9.62537752996394,12.2077843583913,11.1586406767187,11.5830843429089,21.5681284359606,21.3013423402732,21.5409110190596,10.4101810480677,10.4101810480677,10.4042260537869
"A0A9D4XSI2",9.56605403817109,NA,9.27107384660524,10.6384359139905,9.96157014973701,19.2158054864234,18.9388020005196,19.0210384782073,9.6893612160611,9.6893612160611,10.0728025345442
"A0A9D4XSQ1",11.0476815502616,10.0244230171464,11.8986227894359,11.8328615019018,12.1029753243831,20.3534813512319,20.4665050066656,20.3064237873925,10.853571131807,10.853571131807,10.7675576465078
"A0A9D4XSV6",9.89095074098253,9.23684625941226,11.3469593367105,10.6420922328731,11.2058505419533,20.2572913710238,19.8305732907955,20.1904364981966,10.0242236565385,10.0242236565385,10.0695678470094
"A0A9D4XSV8",10.8965087951,9.57216683801278,11.1827952565376,10.9223517149607,11.233568275587,20.5659520876984,20.2734175515286,20.3245282396884,9.93694807278839,9.93694807278839,9.52356195605701
"A0A9D4XT03",11.5304063370991,10.5999128421871,13.1088511170402,12.9788891763616,13.1168312758987,18.6531249720404,17.5131261420819,17.7395564895177,10.9505558970475,10.9505558970475,10.9001120629775
"A0A9D4XT07",10.918872750524,10.1188564965998,13.0368034039977,11.8366645778066,12.1420312208067,21.5951322826109,20.3723853846023,20.822017808743,10.1590716844729,10.1590716844729,10.2201830991501
"A0A9D4XT23",11.3476213685681,9.47370574961942,13.2318211786574,12.459175435552,12.693922488081,21.2941117231336,21.3930446209244,22.0123575823144,11.9893944998447,11.9893944998447,12.1192653831758
"A0A9D4XT24",12.5065045478935,11.2561588242928,13.6465907997869,13.2159983091783,13.8263215463132,22.445592134008,22.3248301190003,22.261232093487,12.3868735037249,12.3868735037249,12.1968546167523
"A0A9D4XT29;A0A9D5AZT9",9.39016895620018,9.5018371849023,9.94397991434374,9.94745031816606,10.2717920623209,19.6066573666437,19.590679289616,19.5965538861605,9.47301335211136,9.47301335211136,9.10328780841202
"A0A9D4XT39",10.1249592863691,9.62095970869813,11.5158944657848,10.7705441694508,11.358852493412,20.5654642751772,20.4013496348434,19.8637190555656,10.1962124147745,10.1962124147745,9.92677176005171
"A0A9D4XT40",12.3078861240848,11.5939787518633,13.9089151119897,12.7945501164448,13.9972550801389,22.5113259139355,22.88122264944,22.2940107225615,12.1921598725376,12.1921598725376,12.170381060706
"A0A9D4XT59;A0A9D4XXB6",10.5718889506959,9.78015021915381,11.6741993614446,10.9669935434361,11.3822162250518,21.5536854598951,21.2960010690014,21.2144588905643,10.562168294241,10.562168294241,10.5217406084986
"A0A9D4XT80",10.5186531556734,9.54109661534952,10.3051019585735,11.2761244052742,10.8205734164998,19.6944545929695,19.7209108421075,19.6540103581357,9.59618975614441,9.59618975614441,9.2045711442492
"A0A9D4XT97;A0A9D4XV03",10.4746990981023,10.1263990135491,11.775069697265,11.0545370227865,11.4275546563544,20.4757231034333,20.2882687410183,19.9533599926804,10.0772905766979,10.0772905766979,9.94290570488723
"A0A9D4XTA7",11.7555144999435,10.9449962164582,13.4918261906213,12.624568828067,12.5941070012228,22.6883963568054,22.1204806825457,21.7618447554053,10.9748645202497,10.9748645202497,10.8000609841006
"A0A9D4XTD5;A0A9D4XU49",9.67771964164101,NA,9.50821372927087,9.52423013298419,10.2640801427867,20.4041654290502,20.4561748261831,20.6733750478915,8.65637058702049,8.65637058702049,9.07288648472455
"A0A9D4XTF6",14.2455759509726,12.9892928627265,14.5594643275848,14.9685682686037,15.1509618237475,25.4697741748776,24.3901406172926,24.5164807886716,15.3626366829705,15.3626366829705,12.7282870433772
"A0A9D4XTH6",12.2831149330367,11.4215893813379,13.384378298877,12.5786483408738,13.0844332222428,21.7511996265861,21.6105975931924,20.9273218382711,10.0678273723347,10.0678273723347,10.8162256113485
"A0A9D4XTJ1",10.2989140900104,9.83649822629109,11.3158531638011,10.8239204188378,11.4412931569126,20.5011825342621,20.3031838739202,20.4822300194451,9.73143548070444,9.73143548070444,11.6492561775173
"A0A9D4XTP6",11.5653009267386,10.7590244790579,12.6726286011975,11.7332577817941,12.4081177345231,20.6975311649205,20.5593445487522,20.4797064190359,10.3592441282046,10.3592441282046,10.4037318393231
"A0A9D4XTS3;A0A9D4XY09;A0A9D5AXJ4;A0A9D5AYY6;A0A9D5B2J2;A0A9D5B2M6",9.93682796087248,9.36246868536362,11.1981747236074,10.9741808820701,11.1293656654336,20.305745602314,19.8473816125325,NA,9.31741261376487,9.31741261376487,8.4093909361377
"A0A9D4XTS9;A0A9D5B082",11.5847471823688,11.3696618040601,13.0586874589876,12.9094180834392,12.8898692634355,23.7347323543819,23.37752119077,23.349992052043,11.6276890357549,11.6276890357549,11.7769145944296
"A0A9D4XTW1",9.85945519937323,8.41299903150547,11.0779591345667,10.2328695445527,10.8738991476847,21.5274236916157,20.7228545955698,21.2506198390944,10.4986286596104,10.4986286596104,10.0011479168971
"A0A9D4XU02",10.7281176548394,8.85506868022701,11.3513035125324,10.8840877511439,11.1967826938744,22.1558963443746,21.5447944758682,21.6381188136308,9.87911905808472,9.87911905808472,9.57508438903182
"A0A9D4XU03",9.44073764484335,8.83043667337896,11.1432786825328,10.2907937714228,10.8852021171768,21.3923450466621,21.6311985420706,22.0162113742065,10.751400178704,10.751400178704,10.1014219044153
"A0A9D4XU05",18.8473387890665,18.0697958820864,19.2626660866389,19.0673345669766,19.2456803587681,21.6521967530707,21.2121099324353,21.2459021620137,19.2546480523592,19.2546480523592,19.2597110865844
"A0A9D4XU33",12.5704608603986,10.9079241025246,14.2406370536366,13.6759677417491,13.1196284729154,24.7664921089761,22.0090602605582,22.1171435452234,12.1731993213755,12.1731993213755,12.4323229849534
"A0A9D4XU38;A0A9D4XUX3",9.05640859989199,8.36194377373524,10.3602265210981,10.6027003566212,10.8818390004458,20.5118892995,21.1685754050828,21.0512680098496,9.99045606570691,9.99045606570691,10.0117640596444
"A0A9D4XU59",10.6733090755617,9.25483363397426,10.7765381483385,10.1405630207955,10.8634715058594,19.3488724050376,19.5792443611382,19.3970561680424,10.5441889241401,10.5441889241401,10.6835650931198
"A0A9D4XUB1;A0A9D4XYK0",10.2406714161305,8.90557913459927,11.2408788642263,10.5763610969334,11.2264899005829,21.1947293726433,20.9591059672934,20.8343604473683,10.4534496768389,10.4534496768389,10.3660937834
"A0A9D4XUG1",12.7694963449484,11.2381319939192,13.1779714986023,12.4464533539342,13.3762174603334,21.2063680656407,21.3206866536076,21.4957283725725,11.6838273866782,11.6838273866782,11.2865706145666
"A0A9D4XUL8",10.7219723359746,10.1940328245681,11.6282632291713,12.4962514169986,13.2660433851057,21.5160050540166,21.0574840486745,21.204056478773,10.5855688477283,10.5855688477283,12.6828678640108
"A0A9D4XUP7;A0A9D5B7W2",9.70977335473515,7.95419631038687,10.4543786311507,10.1756454098851,10.4733912747449,20.9192162209948,20.7515020919774,20.7625915231308,9.44007587645731,9.44007587645731,9.56842923794779
"A0A9D4XUS4",9.49181040128371,8.66662136009221,10.8069301014373,10.6397215297283,10.7414793886442,21.3604689229964,21.0517458029331,21.2436279401044,9.53611983356238,9.53611983356238,8.96443678553478
"A0A9D4XUU8",10.5306012035225,9.37438469650026,11.2994478824401,10.9178247616773,11.2771444887907,21.7031509773086,21.8231674111827,21.9567672579795,10.5079811845939,10.5079811845939,10.155515303714
"A0A9D4XUV2",11.8997525086504,11.5569693010965,13.7147800278038,13.1669961990664,12.8249348507568,18.9731477086492,18.7818863428114,18.6492617110403,10.389713324288,10.389713324288,10.6850135353481
"A0A9D4XUV8",10.5313287670271,9.92611844169248,12.2588839455889,11.2024062913244,11.642906542116,20.4249377988463,19.9760564011943,19.8591435671534,10.5738993350315,10.5738993350315,10.769179496084
"A0A9D4XUW0;A0A9D4XVY8",9.92925840863697,9.06339508128851,10.9922302649659,NA,10.5943246039248,19.2269299406615,19.666014890889,19.3069635253539,9.81698362325538,9.81698362325538,NA
"A0A9D4XV13",10.63056321118,9.88545422266387,11.7276195875647,11.1889454497739,11.765547068966,20.0765164470146,19.8409028250594,19.8419628753968,10.332346495898,10.332346495898,10.1726292054542
"A0A9D4XV45",9.38491798301499,9.35679562280102,10.6836552505073,10.1278979682088,10.7140748130064,20.9184241446735,20.8284329105451,20.8422476206074,10.0323450722431,10.0323450722431,9.30458068320678
"A0A9D4XV48",10.5366448027239,9.61795679164335,11.8103972485087,11.5351918381159,11.6979363908854,21.3034452080175,21.492837930445,21.3566033429026,9.89170600167619,9.89170600167619,9.744742762396
"A0A9D4XV62",10.6794825095256,9.04358825658588,11.6460473487327,11.8972010701167,11.5742609686135,21.6971338108664,22.0422112289393,22.1142722146809,10.5645542978118,10.5645542978118,10.818947793102
"A0A9D4XV76;A0A9D4XWV5",12.0800935071941,11.904173632277,14.7648715907361,12.585202957735,13.5589406894501,20.9443844131022,21.7920319821295,22.2095551830325,11.9932949222808,11.9932949222808,12.7664047536417
"A0A9D4XVC0",11.9789326414837,10.5091638801838,12.6832666744075,12.5951671911777,12.9480370697623,22.318104493973,22.2441992583237,22.3462631909501,10.2273071805837,10.2273071805837,10.6584264789074
"A0A9D4XVG4",10.6975808892819,7.95419631038687,10.5308172489661,9.87428889169772,10.7856729437402,19.8316382071056,20.1959875325017,20.157410969015,10.1032097078824,10.1032097078824,10.1401644101992
"A0A9D4XVI9",10.8779120658027,9.61471669517388,12.1160724219671,11.7059754835596,12.0398425735664,21.0806890430627,20.4458390537063,20.6921807984875,10.0287068097288,10.0287068097288,10.1498278602704
"A0A9D4XVK2",10.3408632032223,10.3795004092375,10.9886639180939,10.4708841605568,10.8602101270377,20.7623828860048,21.0199632160137,20.930450393092,10.2357053176422,10.2357053176422,9.71392563694339
"A0A9D4XVQ3",9.58690003093147,8.25895769645794,10.1654306383042,10.3317772139743,10.3612880803107,21.0272735858328,21.0968220405735,21.515262017685,10.3599586570547,10.3599586570547,10.4062139314511
"A0A9D4XVS1",11.6539891222412,10.6470175247172,12.6728442918085,12.3708888010847,12.7387457131541,20.7510510605772,20.3929805509014,20.4542934447462,11.0760597609057,11.0760597609057,11.412443600721
"A0A9D4XVS8",11.1864508646177,10.5250084482235,12.4897088941244,12.1178645748649,12.4676863245036,21.9833481305205,21.012114468784,21.3794442774639,10.8330892041117,10.8330892041117,10.7754071794638
"A0A9D4XVW3",8.72054863162109,9.37721053038855,9.67433508737971,9.41467710561183,9.59411547405006,19.5674168534241,18.8595601137025,18.835973673939,8.54930393068521,8.54930393068521,8.51175265376738
"A0A9D4XW23",10.4126345312864,10.2911593116888,11.8157080310484,11.3830624442978,11.4655486636051,20.7305290437831,21.1036904090594,21.3783877695355,10.3112695486981,10.3112695486981,10.7935674539876
"A0A9D4XW27;A0A9D4XWJ9",9.56051159351307,8.75514256324795,11.0432878872709,10.3368960689506,10.562021575713,18.7962392790573,18.5348423937727,18.4437003688597,10.1111356702347,10.1111356702347,9.1586840336258
"A0A9D4XW30",9.25492407669633,8.51549706785008,10.5338725872096,10.4227136092317,10.6881425698492,21.2990453383724,22.0884219687348,21.9116226286611,10.7340603522552,10.7340603522552,10.5427910626259
"A0A9D4XWB4;A0A9D4XYN2;A0A9D5AZ80",13.49488070002,13.1667317551535,15.8134397539988,14.8419197633698,15.0190844056479,21.3244625229575,21.5314129213176,21.8771826628467,13.8002592172083,13.8002592172083,13.840195054531
"A0A9D4XWE4",9.88202879357711,9.35051969860492,10.666920993964,9.85901429850711,10.8590339352526,19.269287597077,19.2135931601437,18.9865573418513,10.4568218545147,10.4568218545147,9.98636806519365
"A0A9D4XWH1",10.7926318435592,10.0243842167974,12.055055821593,11.8774310518536,11.9589075155441,21.1468861794752,21.2740570971,21.8016571087909,11.4515625297929,11.4515625297929,10.3105208143252
"A0A9D4XWH9",10.0253168768296,9.2495967446874,11.0970831793557,10.6659395927383,10.7726107311573,20.3782672828822,20.1733602428576,20.4364407068535,9.77815825676336,9.77815825676336,10.0509603779553
"A0A9D4XWR0",13.2097083823647,12.6623580061451,14.8744879777773,14.336169016185,13.5973096348322,22.572149441573,21.3728523268704,21.7312331201358,11.3981104301385,11.3981104301385,11.4305298601222
"A0A9D4XWR6",9.82405622420121,8.92901787632621,10.6157921851599,10.2383258178016,11.3625646366471,19.988748473321,20.9120253335926,21.6611692706127,9.46526549876993,9.46526549876993,9.88163536564057
"A0A9D4XWT4",9.77227094748061,8.86727873970966,11.0505289055306,10.5323559252888,9.91483336333892,18.0405185974898,17.9892191784258,18.2035842272934,NA,NA,NA
"A0A9D4XWV6",11.2595490570576,9.94660596809979,12.0550533970238,11.9975501606393,12.2179634130736,22.1077439111838,22.0980985912774,22.3082097546296,11.4211148708201,11.4211148708201,11.4164377700573
"A0A9D4XWY0",10.6923884190925,10.3262760807843,12.3556430984767,10.490255961589,11.6132514335399,19.9365689998181,19.5709133496349,19.4104699130379,10.903693056174,10.903693056174,10.8689760710526
"A0A9D4XWY2",10.6154231707283,9.66556147870353,11.5894008634066,11.1702502560042,11.2986481936316,18.8445975122886,17.7836761040179,NA,NA,NA,8.64024493622235
"A0A9D4XWZ8;A0A9D4XYV4;A0A9D5A9E6",9.94836723158468,9.31288295528435,11.5372184005386,10.7202442582876,10.4733046683381,19.7827928520502,19.4001913008549,18.9322877307726,9.7752268540932,9.7752268540932,9.35093918154643
"A0A9D4XX16",11.3923645582967,10.1366119746034,12.5252908093408,12.2950618367084,12.3739513377138,21.4050831003506,21.1341319336377,21.0709530610885,11.9687302280291,11.9687302280291,11.6063041386448
"A0A9D4XX59;A0A9D4XYN9;A0A9D4Y344",9.75488750216347,NA,12.518161355757,12.1487943214243,11.7813597135247,23.0999442464697,22.8886027997231,22.9107268949838,11.1247675358225,11.1247675358225,11.5924570372681
"A0A9D4XX74;A0A9D4Y1D4",11.8762131621601,10.8888510577302,12.8365203561338,12.5422737389318,13.0429569900925,22.6111240670231,22.6715661417396,22.9044775787687,10.4595878541559,10.4595878541559,10.4901100192221
"A0A9D4XX83",11.448760067859,10.2928924855593,12.8897939906547,12.3441265216965,12.4442472866344,21.1786970480723,21.3039918584766,21.3415573815311,10.4689995705607,10.4689995705607,10.3439679279426
"A0A9D4XX99",10.8781308615035,9.74397691930014,11.7847727062328,11.5105387810985,12.0022663201393,21.9925247329039,22.0181170872137,22.2473402871932,10.9616585176431,10.9616585176431,10.8791419991238
"A0A9D4XXA8;A0A9D5B2L7",9.50039522036058,8.2442069974511,10.5387137660136,10.3887758617202,10.7168561084985,21.0750051823588,20.8700074652842,20.8104275589304,9.79412155874556,9.79412155874556,9.89769108275373
"A0A9D4XXF5;A0A9D5A5J1",10.3474824997257,9.86150555093506,11.8213748485254,10.991950045895,11.5963024416879,22.3753692810522,22.0076910319143,22.0265687317829,10.3218070109674,10.3218070109674,10.7151254520585
"A0A9D4XXG6;A0A9D4XYN4",11.1440208692669,10.2807707701306,11.617008227652,11.0375469539622,11.1972166931101,18.7061317369037,18.0255667607052,18.9325031329447,NA,NA,9.04712391211403
"A0A9D4XXI9",10.8425566022342,9.87898109913459,11.718800329959,11.3600920807727,11.8595638111708,21.1885510730109,20.8001962098343,20.9582180997968,10.2617206174838,10.2617206174838,10.1956959743154
"A0A9D4XXL8",12.5331244318312,11.1721900837145,13.6212870461309,13.0208193834086,13.5417506755438,21.3840939570241,21.5976517170934,21.3583997613472,9.44302836998542,9.44302836998542,10.1480525719498
"A0A9D4XXQ7",9.93552450006281,9.47567022457553,11.4990538808448,10.8969388567741,10.997445359301,20.4999168581297,20.3320555465171,19.8895429344459,9.9993759396013,9.9993759396013,10.3879896783098
"A0A9D4XXR1",9.19621944736849,9.56605403817109,10.4706139901432,9.90383154102704,10.139791111014,19.6943319998381,20.016184964085,19.2350176800578,9.07804153814434,9.07804153814434,9.33084360863196
"A0A9D4XXT6",10.3139481504865,9.25784991914202,11.9517666298903,11.5270080852032,11.7856467170766,20.219079896174,19.7544931582931,19.9299686903673,10.8868512269293,10.8868512269293,10.8540401227115
"A0A9D4XXV9",12.9796543377502,11.4109015945719,13.7787844675303,13.0906699795802,13.8608820524455,21.795390697759,21.7386363589693,21.7700187650906,11.1872075079076,11.1872075079076,10.8784198140075
"A0A9D4XXX2",9.56310519873383,NA,10.0498485494506,8.88569637333939,10.2920789280936,19.4928148987754,19.4795710871304,18.8074482791783,9.19433660627438,9.19433660627438,9.46352437327118
"A0A9D4XY01",10.4028321357882,9.74324109377786,11.3236555994186,11.2750873215871,11.6188981158214,20.4814006508256,20.2479027331102,20.8544982752193,9.65808673677145,9.65808673677145,9.95907190367609
"A0A9D4XY04",9.70563238736142,7.33091687811462,10.8137161779553,10.1548181090521,10.6438561897747,18.7676570888652,18.8833665210691,18.8163496797903,8.66177809777199,8.66177809777199,9.04232116109398
"A0A9D4XY17",9.7729674746112,9.60704333014135,10.9235621922724,11.366258197395,11.2160279596438,20.3984074777346,21.3316943692736,20.7984981106982,10.3276441367044,10.3276441367044,10.0857401713678
"A0A9D4XY34;A0A9D5AXT3;A0A9D5AZR0;A0A9D5B2W5;A0A9D5B2X8;A0A9D5B3I7",9.84322831890578,9.87920026711351,10.6731072542527,10.5701120153529,11.0959202619281,20.5419629844654,20.7094137568623,20.4927681241413,10.7813211634274,10.7813211634274,10.77593889957
"A0A9D4XY98",9.67075592850412,9.31798146653138,10.8301573118612,10.2569404210669,11.4399207518889,19.6110930186905,19.5312279180061,19.5341801021405,9.86999119392592,9.86999119392592,9.97583243409457
"A0A9D4XYC9",10.5666594832597,9.71704919003608,11.9132070235835,9.90388184573618,11.7398884153571,19.9129200273137,20.4724216074662,20.362829658069,NA,NA,8.91587937883577
"A0A9D4XYD4",10.3194026612708,9.06929589731876,11.7463375383897,11.099179653472,11.4712014106778,20.9600363292927,20.5828403634718,20.4728218357234,9.38314798164184,9.38314798164184,9.52637423065395
"A0A9D4XYD9;A0A9D4XYW2",10.1124395067816,8.91587937883577,11.8431359111114,10.5555477716471,11.4558409091264,19.1173488674309,NA,18.0393474828773,10.7680787783914,10.7680787783914,10.6507603776567
"A0A9D4XYE5;A0A9D5AX22;A0A9D5AZ46;A0A9D5B261;A0A9D5B2R6",9.54857867792335,9.62935662007961,11.0374109090631,10.043651408631,10.7015651372191,20.1661559253741,19.7066886591959,19.5641529148887,9.80304110241572,9.80304110241572,9.40770334617872
"A0A9D4XYF0",9.32418054661874,NA,10.0559191167517,9.77656719449751,9.95189386056043,20.2537334020723,19.4001988402821,19.2186576705307,9.97842911526829,9.97842911526829,9.81408124499337
"A0A9D4XYF6",9.467605550083,NA,10.192893292189,8.9915218460757,10.3051943392203,19.5708868986351,19.1212699581946,19.4009016819231,9.63481105017172,9.63481105017172,NA
"A0A9D4XYK5",9.17942641152503,9.35314682549808,10.4708676490937,10.072621587304,10.898626483223,19.6289107180464,20.2184996925977,19.3268137998519,9.41938580009335,9.41938580009335,11.8501868376458
"A0A9D4XYL0",10.7905690226714,9.44801243560393,11.6316164730711,10.8616834036058,10.7854252645362,18.9391854981231,18.632498648109,18.7558093679408,10.0479407248868,10.0479407248868,9.93872744848868
"A0A9D4XYP2",11.5381458829276,11.3792759757949,12.6847788243354,12.0102008173439,12.4826982729837,22.1008898915761,21.7889449556791,21.7893254386671,11.7823565942512,11.7823565942512,10.631324344468
"A0A9D4XYV6;A0A9D5AX28",10.29174155398,9.67967119678647,11.5758714048703,10.7407056966657,11.3777480519241,21.0373735195031,21.002902014599,20.6841302817751,10.4143672060541,10.4143672060541,10.4258175572354
"A0A9D4XZ08",10.5608211421963,9.82367796790922,11.4873410816111,10.4983981153889,11.2171335701487,18.6693591491304,NA,18.5792754201467,9.1548181090521,9.1548181090521,9.61557425388455
"A0A9D4XZ12",9.86625493422155,9.40895760134132,11.0844152529879,10.3831191436894,11.111671538554,19.690890952344,19.0652332925669,18.7324848392276,9.29799274787874,9.29799274787874,9.65823440047537
"A0A9D4XZ33",9.30936939599179,9.13098317113879,11.0056957378791,10.3630656672861,11.2825060741324,19.8927858857318,19.2483816209936,19.0864887264584,NA,NA,NA
"A0A9D4XZ43",9.40272079995336,9.08356976109201,10.2090870344445,10.6398650776856,10.2456358651543,20.6505778163227,20.4793397021833,20.6127297332189,9.45292264814575,9.45292264814575,9.30124673995616
"A0A9D4XZ89",10.2131408434791,9.08359629352497,11.0130998570894,10.7504020884918,10.9398295842938,19.6040807128061,19.3902625284905,19.0999630079867,10.0057715549697,10.0057715549697,9.95800848301641
"A0A9D4XZ95",9.61074651116576,8.98335354331143,10.865311513045,10.5543623009311,10.6158522451252,19.3305611112067,19.3571016072162,19.4856108500627,9.13737593156682,9.13737593156682,9.43117817434061
"A0A9D4XZ97",10.7656450353446,9.24058042998723,11.9761313867759,12.1736771363034,11.3649827276325,20.0273308223242,20.6814940131336,20.9074324874831,10.6105775941493,10.6105775941493,10.7289088533009
"A0A9D4XZC5;A0A9D4Y0T0",10.38532065596,9.70735913208088,11.4752267777423,10.2450182916192,11.0577497381358,21.4534630623494,21.6278227753577,21.4741258978678,11.8787698461306,11.8787698461306,11.8157168306778
"A0A9D4XZG1",10.8018961575718,9.95645753909628,11.7250445111465,10.8955823906804,11.5494662392659,20.8387615616788,20.6712388030144,20.650784865594,9.96179182181712,9.96179182181712,9.81649200381308
